data Species.n Quarter Year fleet Age observed model residual stand.residual s2
survey 20 1 1990 1 9  6.822540e+05 5.769789e+05 1.675964e-01 3.357492e-01 2.491720e-01
survey 20 1 1991 1 1  1.622076e+06 3.035920e+06 -6.268078e-01 -1.255697e+00 2.491720e-01
survey 20 1 1991 1 2  2.522585e+06 3.405542e+06 -3.001200e-01 -6.012363e-01 2.491720e-01
survey 20 1 1991 1 3  2.318313e+06 2.098690e+06 9.952662e-02 1.993837e-01 2.491720e-01
survey 20 1 1991 1 4  4.961163e+06 2.499007e+06 6.857468e-01 1.373770e+00 2.491720e-01
survey 20 1 1991 1 5  1.228723e+06 1.289890e+06 -4.858158e-02 -9.732446e-02 2.491720e-01
survey 20 1 1991 1 6  4.639320e+05 7.835835e+05 -5.241397e-01 -1.050020e+00 2.491720e-01
survey 20 1 1991 1 7  9.135870e+05 1.190719e+06 -2.649342e-01 -5.307481e-01 2.491720e-01
survey 20 1 1991 1 8  8.794600e+04 1.684428e+05 -6.498730e-01 -1.301904e+00 2.491720e-01
survey 20 1 1991 1 9  1.782070e+05 1.586949e+05 1.159624e-01 2.323099e-01 2.491720e-01
survey 20 1 1992 1 1  3.634233e+06 3.319694e+06 9.052540e-02 1.813514e-01 2.491720e-01
survey 20 1 1992 1 2  2.869320e+06 2.525629e+06 1.275849e-01 2.555934e-01 2.491720e-01
survey 20 1 1992 1 3  1.357925e+06 2.708902e+06 -6.905855e-01 -1.383464e+00 2.491720e-01
survey 20 1 1992 1 4  2.760089e+06 1.584797e+06 5.548065e-01 1.111455e+00 2.491720e-01
survey 20 1 1992 1 5  2.458373e+06 1.783617e+06 3.208565e-01 6.427783e-01 2.491720e-01
survey 20 1 1992 1 6  1.547879e+06 8.932143e+05 5.498144e-01 1.101454e+00 2.491720e-01
survey 20 1 1992 1 7  4.489770e+05 5.336918e+05 -1.728469e-01 -3.462677e-01 2.491720e-01
survey 20 1 1992 1 8  7.068550e+05 7.749071e+05 -9.191766e-02 -1.841405e-01 2.491720e-01
survey 20 1 1992 1 9  6.939500e+04 1.096207e+05 -4.572115e-01 -9.159411e-01 2.491720e-01
survey 20 1 1993 1 1  2.211221e+06 4.032927e+06 -6.009475e-01 -1.203890e+00 2.491720e-01
survey 20 1 1993 1 2  2.034619e+06 2.746304e+06 -2.999476e-01 -6.008910e-01 2.491720e-01
survey 20 1 1993 1 3  1.684665e+06 1.983068e+06 -1.630786e-01 -3.266986e-01 2.491720e-01
survey 20 1 1993 1 4  4.840651e+06 2.001964e+06 8.829206e-01 1.768773e+00 2.491720e-01
survey 20 1 1993 1 5  6.021590e+05 1.096732e+06 -5.995689e-01 -1.201129e+00 2.491720e-01
survey 20 1 1993 1 6  1.054877e+06 1.191595e+06 -1.218689e-01 -2.441424e-01 2.491720e-01
survey 20 1 1993 1 7  7.617330e+05 5.853341e+05 2.634132e-01 5.277011e-01 2.491720e-01
survey 20 1 1993 1 8  2.001960e+05 3.316690e+05 -5.048405e-01 -1.011357e+00 2.491720e-01
survey 20 1 1993 1 9  1.775990e+05 4.815750e+05 -9.975338e-01 -1.998380e+00 2.491720e-01
survey 20 1 1994 1 1  2.852055e+06 4.534348e+06 -4.636416e-01 -9.288226e-01 2.491720e-01
survey 20 1 1994 1 2  4.022124e+06 3.318847e+06 1.921926e-01 3.850234e-01 2.491720e-01
survey 20 1 1994 1 3  1.306790e+06 2.130117e+06 -4.886030e-01 -9.788282e-01 2.491720e-01
survey 20 1 1994 1 4  2.691240e+06 1.436059e+06 6.280993e-01 1.258284e+00 2.491720e-01
survey 20 1 1994 1 5  1.639168e+06 1.345645e+06 1.973157e-01 3.952865e-01 2.491720e-01
survey 20 1 1994 1 6  5.232280e+05 7.083117e+05 -3.028669e-01 -6.067393e-01 2.491720e-01
survey 20 1 1994 1 7  8.711240e+05 7.529469e+05 1.457896e-01 2.920633e-01 2.491720e-01
survey 20 1 1994 1 8  7.710520e+05 3.482644e+05 7.947937e-01 1.592226e+00 2.491720e-01
survey 20 1 1994 1 9  2.857760e+05 1.973377e+05 3.702917e-01 7.418128e-01 2.491720e-01
survey 20 1 1995 1 1  2.994764e+06 3.824116e+06 -2.444618e-01 -4.897352e-01 2.491720e-01
survey 20 1 1995 1 2  2.266112e+06 3.718398e+06 -4.952273e-01 -9.920988e-01 2.491720e-01
survey 20 1 1995 1 3  3.041348e+06 2.552998e+06 1.750326e-01 3.506464e-01 2.491720e-01
survey 20 1 1995 1 4  1.053013e+06 1.521414e+06 -3.679845e-01 -7.371907e-01 2.491720e-01
survey 20 1 1995 1 5  1.051124e+06 9.462813e+05 1.050755e-01 2.104999e-01 2.491720e-01
survey 20 1 1995 1 6  7.052980e+05 8.492090e+05 -1.856849e-01 -3.719863e-01 2.491720e-01
survey 20 1 1995 1 7  2.177760e+05 4.366021e+05 -6.955552e-01 -1.393420e+00 2.491720e-01
survey 20 1 1995 1 8  4.368310e+05 4.348528e+05 4.538910e-03 9.092890e-03 2.491720e-01
survey 20 1 1995 1 9  2.978180e+05 2.011347e+05 3.925077e-01 7.863186e-01 2.491720e-01
survey 20 1 1996 1 1  1.696848e+06 3.447193e+06 -7.087879e-01 -1.419929e+00 2.491720e-01
survey 20 1 1996 1 2  1.281110e+06 3.144413e+06 -8.979003e-01 -1.798782e+00 2.491720e-01
survey 20 1 1996 1 3  2.033555e+06 2.877737e+06 -3.472186e-01 -6.955901e-01 2.491720e-01
survey 20 1 1996 1 4  1.865862e+06 1.841704e+06 1.303216e-02 2.610759e-02 2.491720e-01
survey 20 1 1996 1 5  6.962710e+05 1.016745e+06 -3.786223e-01 -7.585017e-01 2.491720e-01
survey 20 1 1996 1 6  5.540230e+05 6.069897e+05 -9.130560e-02 -1.829144e-01 2.491720e-01
survey 20 1 1996 1 7  1.438720e+06 5.327620e+05 9.934344e-01 1.990167e+00 2.491720e-01
survey 20 1 1996 1 8  1.770800e+05 2.574725e+05 -3.743115e-01 -7.498657e-01 2.491720e-01
survey 20 1 1996 1 9  9.793100e+04 2.564409e+05 -9.626353e-01 -1.928467e+00 2.491720e-01
survey 20 1 1997 1 1  1.845083e+06 3.414462e+06 -6.154956e-01 -1.233035e+00 2.491720e-01
survey 20 1 1997 1 2  2.820244e+06 2.867519e+06 -1.662386e-02 -3.330291e-02 2.491720e-01
survey 20 1 1997 1 3  3.042735e+06 2.500370e+06 1.963181e-01 3.932879e-01 2.491720e-01
survey 20 1 1997 1 4  1.000115e+06 2.171752e+06 -7.754193e-01 -1.553413e+00 2.491720e-01
survey 20 1 1997 1 5  1.432043e+06 1.313169e+06 8.665878e-02 1.736053e-01 2.491720e-01
survey 20 1 1997 1 6  5.227740e+05 7.032212e+05 -2.965223e-01 -5.940291e-01 2.491720e-01
survey 20 1 1997 1 7  7.043070e+05 4.129080e+05 5.339894e-01 1.069752e+00 2.491720e-01
survey 20 1 1997 1 8  3.348080e+05 3.461625e+05 -3.335106e-02 -6.681286e-02 2.491720e-01
survey 20 1 1997 1 9  2.317690e+05 1.672930e+05 3.259945e-01 6.530714e-01 2.491720e-01
survey 20 1 1998 1 1  3.254377e+06 2.801699e+06 1.497748e-01 3.000469e-01 2.491720e-01
survey 20 1 1998 1 2  1.093733e+06 2.842325e+06 -9.550259e-01 -1.913223e+00 2.491720e-01
survey 20 1 1998 1 3  1.694114e+06 2.284213e+06 -2.988616e-01 -5.987154e-01 2.491720e-01
survey 20 1 1998 1 4  1.295681e+06 1.892602e+06 -3.789162e-01 -7.590905e-01 2.491720e-01
survey 20 1 1998 1 5  1.405313e+06 1.555284e+06 -1.013980e-01 -2.031327e-01 2.491720e-01
survey 20 1 1998 1 6  5.475860e+05 9.128986e+05 -5.111052e-01 -1.023907e+00 2.491720e-01
survey 20 1 1998 1 7  6.020680e+05 4.809834e+05 2.245376e-01 4.498207e-01 2.491720e-01
survey 20 1 1998 1 8  4.394250e+05 2.700687e+05 4.867906e-01 9.751974e-01 2.491720e-01
survey 20 1 1998 1 9  2.716450e+05 2.264128e+05 1.821362e-01 3.648771e-01 2.491720e-01
survey 20 1 1999 1 1  5.641313e+06 2.865394e+06 6.774111e-01 1.357071e+00 2.491720e-01
survey 20 1 1999 1 2  8.158800e+05 2.321973e+06 -1.045905e+00 -2.095283e+00 2.491720e-01
survey 20 1 1999 1 3  1.251541e+06 2.240931e+06 -5.825159e-01 -1.166966e+00 2.491720e-01
survey 20 1 1999 1 4  9.635240e+05 1.699595e+06 -5.675477e-01 -1.136980e+00 2.491720e-01
survey 20 1 1999 1 5  4.090030e+05 1.322419e+06 -1.173496e+00 -2.350888e+00 2.491720e-01
survey 20 1 1999 1 6  1.217620e+06 1.050710e+06 1.474317e-01 2.953529e-01 2.491720e-01
survey 20 1 1999 1 7  4.102360e+05 6.054864e+05 -3.892995e-01 -7.798915e-01 2.491720e-01
survey 20 1 1999 1 8  3.319190e+05 3.032219e+05 9.042608e-02 1.811524e-01 2.491720e-01
survey 20 1 1999 1 9  1.653410e+05 1.702569e+05 -2.929857e-02 -5.869442e-02 2.491720e-01
survey 20 1 2000 1 1  4.966658e+06 3.269264e+06 4.181823e-01 8.377530e-01 2.491720e-01
survey 20 1 2000 1 2  3.048423e+06 2.372002e+06 2.508902e-01 5.026134e-01 2.491720e-01
survey 20 1 2000 1 3  6.952160e+05 1.825968e+06 -9.656431e-01 -1.934492e+00 2.491720e-01
survey 20 1 2000 1 4  3.031817e+06 1.660391e+06 6.021087e-01 1.206217e+00 2.491720e-01
survey 20 1 2000 1 5  1.833874e+06 1.180570e+06 4.404329e-01 8.823282e-01 2.491720e-01
survey 20 1 2000 1 6  7.968860e+05 8.873286e+05 -1.075037e-01 -2.153644e-01 2.491720e-01
survey 20 1 2000 1 7  8.907350e+05 6.917556e+05 2.528142e-01 5.064677e-01 2.491720e-01
survey 20 1 2000 1 8  2.536590e+05 3.784018e+05 -3.999657e-01 -8.012593e-01 2.491720e-01
survey 20 1 2000 1 9  2.972810e+05 1.895001e+05 4.502885e-01 9.020720e-01 2.491720e-01
survey 20 1 2001 1 1  1.529409e+06 1.964607e+06 -2.504109e-01 -5.016533e-01 2.491720e-01
survey 20 1 2001 1 2  1.422433e+06 2.686282e+06 -6.357895e-01 -1.273690e+00 2.491720e-01
survey 20 1 2001 1 3  1.313348e+06 1.833344e+06 -3.335618e-01 -6.682311e-01 2.491720e-01
survey 20 1 2001 1 4  7.023890e+05 1.314635e+06 -6.268268e-01 -1.255735e+00 2.491720e-01
survey 20 1 2001 1 5  1.978870e+06 1.106854e+06 5.810044e-01 1.163938e+00 2.491720e-01
survey 20 1 2001 1 6  1.146997e+06 7.551736e+05 4.179548e-01 8.372973e-01 2.491720e-01
survey 20 1 2001 1 7  4.998800e+05 5.549127e+05 -1.044427e-01 -2.092323e-01 2.491720e-01
survey 20 1 2001 1 8  3.716990e+05 4.065421e+05 -8.960319e-02 -1.795039e-01 2.491720e-01
survey 20 1 2001 1 9  2.648220e+05 2.223853e+05 1.746466e-01 3.498730e-01 2.491720e-01
survey 20 1 2002 1 1  6.692962e+06 4.254991e+06 4.529638e-01 9.074315e-01 2.491720e-01
survey 20 1 2002 1 2  7.166530e+05 1.604581e+06 -8.060264e-01 -1.614729e+00 2.491720e-01
survey 20 1 2002 1 3  1.557277e+06 2.047612e+06 -2.737352e-01 -5.483793e-01 2.491720e-01
survey 20 1 2002 1 4  2.165480e+06 1.289917e+06 5.180641e-01 1.037848e+00 2.491720e-01
survey 20 1 2002 1 5  6.613880e+05 8.480331e+05 -2.485790e-01 -4.979834e-01 2.491720e-01
survey 20 1 2002 1 6  1.088581e+06 6.815214e+05 4.683027e-01 9.381602e-01 2.491720e-01
survey 20 1 2002 1 7  2.641660e+05 4.532551e+05 -5.398774e-01 -1.081547e+00 2.491720e-01
survey 20 1 2002 1 8  4.468540e+05 3.105237e+05 3.639716e-01 7.291517e-01 2.491720e-01
survey 20 1 2002 1 9  1.776210e+05 2.274970e+05 -2.474850e-01 -4.957917e-01 2.491720e-01
survey 20 1 2003 1 1  8.843016e+06 5.768473e+06 4.272205e-01 8.558595e-01 2.491720e-01
survey 20 1 2003 1 2  8.457572e+06 3.440288e+06 8.995070e-01 1.802001e+00 2.491720e-01
survey 20 1 2003 1 3  7.108880e+05 1.194437e+06 -5.189154e-01 -1.039554e+00 2.491720e-01
survey 20 1 2003 1 4  4.163063e+06 1.384891e+06 1.100630e+00 2.204913e+00 2.491720e-01
survey 20 1 2003 1 5  5.046810e+05 7.861610e+05 -4.432350e-01 -8.879416e-01 2.491720e-01
survey 20 1 2003 1 6  1.021245e+06 4.887852e+05 7.368546e-01 1.476156e+00 2.491720e-01
survey 20 1 2003 1 7  7.120920e+05 3.810411e+05 6.252998e-01 1.252676e+00 2.491720e-01
survey 20 1 2003 1 8  3.535520e+05 2.329660e+05 4.171381e-01 8.356611e-01 2.491720e-01
survey 20 1 2003 1 9  1.077190e+05 1.596043e+05 -3.931717e-01 -7.876487e-01 2.491720e-01
survey 20 1 2004 1 1  2.256982e+06 3.654732e+06 -4.819941e-01 -9.655885e-01 2.491720e-01
survey 20 1 2004 1 2  7.089836e+06 4.678856e+06 4.156085e-01 8.325969e-01 2.491720e-01
survey 20 1 2004 1 3  3.837538e+06 2.577084e+06 3.981723e-01 7.976666e-01 2.491720e-01
survey 20 1 2004 1 4  3.900240e+05 8.160646e+05 -7.382852e-01 -1.479022e+00 2.491720e-01
survey 20 1 2004 1 5  9.703870e+05 8.555302e+05 1.259736e-01 2.523654e-01 2.491720e-01
survey 20 1 2004 1 6  4.746600e+05 4.599650e+05 3.144842e-02 6.300126e-02 2.491720e-01
survey 20 1 2004 1 7  4.512050e+05 2.775416e+05 4.859511e-01 9.735156e-01 2.491720e-01
survey 20 1 2004 1 8  1.963010e+05 1.995554e+05 -1.644282e-02 -3.294023e-02 2.491720e-01
survey 20 1 2004 1 9  1.780850e+05 1.220068e+05 3.781838e-01 7.576232e-01 2.491720e-01
survey 20 1 2005 1 1  3.133341e+06 5.029398e+06 -4.732005e-01 -9.479721e-01 2.491720e-01
survey 20 1 2005 1 2  2.680354e+06 3.085921e+06 -1.409013e-01 -2.822704e-01 2.491720e-01
survey 20 1 2005 1 3  5.039128e+06 3.740179e+06 2.980996e-01 5.971889e-01 2.491720e-01
survey 20 1 2005 1 4  3.067744e+06 1.869373e+06 4.953392e-01 9.923230e-01 2.491720e-01
survey 20 1 2005 1 5  9.411810e+05 5.412818e+05 5.531955e-01 1.108228e+00 2.491720e-01
survey 20 1 2005 1 6  4.741200e+05 5.114027e+05 -7.569696e-02 -1.516453e-01 2.491720e-01
survey 20 1 2005 1 7  2.077000e+05 2.527171e+05 -1.961758e-01 -3.930029e-01 2.491720e-01
survey 20 1 2005 1 8  1.311990e+05 1.334389e+05 -1.692850e-02 -3.391320e-02 2.491720e-01
survey 20 1 2005 1 9  6.593500e+04 9.594404e+04 -3.750957e-01 -7.514367e-01 2.491720e-01
survey 20 1 2006 1 1  8.228813e+06 8.143196e+06 1.045910e-02 2.095292e-02 2.491720e-01
survey 20 1 2006 1 2  4.779332e+06 4.269708e+06 1.127553e-01 2.258851e-01 2.491720e-01
survey 20 1 2006 1 3  1.950993e+06 2.519136e+06 -2.555774e-01 -5.120034e-01 2.491720e-01
survey 20 1 2006 1 4  8.209244e+06 2.848405e+06 1.058501e+00 2.120517e+00 2.491720e-01
survey 20 1 2006 1 5  2.166217e+06 1.335398e+06 4.837526e-01 9.691114e-01 2.491720e-01
survey 20 1 2006 1 6  3.641720e+05 3.589641e+05 1.440400e-02 2.885582e-02 2.491720e-01
survey 20 1 2006 1 7  2.882460e+05 3.192945e+05 -1.022997e-01 -2.049390e-01 2.491720e-01
survey 20 1 2006 1 8  1.407110e+05 1.434430e+05 -1.922943e-02 -3.852270e-02 2.491720e-01
survey 20 1 2006 1 9  6.353100e+04 7.574033e+04 -1.757829e-01 -3.521493e-01 2.491720e-01
survey 20 1 2007 1 1  9.029834e+06 9.705635e+06 -7.217263e-02 -1.445849e-01 2.491720e-01
survey 20 1 2007 1 2  3.768816e+06 6.929850e+06 -6.090773e-01 -1.220177e+00 2.491720e-01
survey 20 1 2007 1 3  2.836923e+06 3.518871e+06 -2.154202e-01 -4.315556e-01 2.491720e-01
survey 20 1 2007 1 4  1.265700e+06 1.961828e+06 -4.382513e-01 -8.779577e-01 2.491720e-01
survey 20 1 2007 1 5  1.657094e+06 2.105333e+06 -2.394082e-01 -4.796113e-01 2.491720e-01
survey 20 1 2007 1 6  7.248570e+05 9.289850e+05 -2.481182e-01 -4.970601e-01 2.491720e-01
survey 20 1 2007 1 7  2.542530e+05 2.376977e+05 6.733017e-02 1.348839e-01 2.491720e-01
survey 20 1 2007 1 8  2.878510e+05 1.956749e+05 3.859885e-01 7.732586e-01 2.491720e-01
survey 20 1 2007 1 9  1.179900e+05 8.790688e+04 2.943218e-01 5.896208e-01 2.491720e-01
survey 20 1 2008 1 1  5.882251e+06 8.440315e+06 -3.610801e-01 -7.233590e-01 2.491720e-01
survey 20 1 2008 1 2  4.696367e+06 8.248832e+06 -5.632824e-01 -1.128435e+00 2.491720e-01
survey 20 1 2008 1 3  5.113490e+06 5.681903e+06 -1.054040e-01 -2.111579e-01 2.491720e-01
survey 20 1 2008 1 4  1.424849e+06 2.707388e+06 -6.419184e-01 -1.285968e+00 2.491720e-01
survey 20 1 2008 1 5  1.131639e+06 1.423453e+06 -2.294188e-01 -4.595993e-01 2.491720e-01
survey 20 1 2008 1 6  7.014620e+05 1.427029e+06 -7.101831e-01 -1.422724e+00 2.491720e-01
survey 20 1 2008 1 7  2.683910e+05 5.958093e+05 -7.974758e-01 -1.597599e+00 2.491720e-01
survey 20 1 2008 1 8  7.408100e+04 1.397181e+05 -6.344676e-01 -1.271042e+00 2.491720e-01
survey 20 1 2008 1 9  8.132900e+04 1.150172e+05 -3.465788e-01 -6.943083e-01 2.491720e-01
survey 20 1 2009 1 1  4.082632e+06 8.359333e+06 -7.166368e-01 -1.435653e+00 2.491720e-01
survey 20 1 2009 1 2  2.830277e+06 7.183145e+06 -9.313627e-01 -1.865818e+00 2.491720e-01
survey 20 1 2009 1 3  3.462083e+06 6.798706e+06 -6.748618e-01 -1.351964e+00 2.491720e-01
survey 20 1 2009 1 4  5.130896e+06 4.424642e+06 1.480909e-01 2.966735e-01 2.491720e-01
survey 20 1 2009 1 5  1.181739e+06 2.000829e+06 -5.265743e-01 -1.054897e+00 2.491720e-01
survey 20 1 2009 1 6  8.298110e+05 9.899564e+05 -1.764629e-01 -3.535117e-01 2.491720e-01
survey 20 1 2009 1 7  7.001760e+05 9.446562e+05 -2.994893e-01 -5.999730e-01 2.491720e-01
survey 20 1 2009 1 8  6.171150e+05 3.648893e+05 5.254614e-01 1.052667e+00 2.491720e-01
survey 20 1 2009 1 9  1.098710e+05 8.556703e+04 2.500069e-01 5.008438e-01 2.491720e-01
survey 20 1 2010 1 1  7.338567e+06 7.573749e+06 -3.154453e-02 -6.319380e-02 2.491720e-01
survey 20 1 2010 1 2  4.691766e+06 7.121368e+06 -4.172907e-01 -8.359669e-01 2.491720e-01
survey 20 1 2010 1 3  2.444071e+06 5.943284e+06 -8.885968e-01 -1.780144e+00 2.491720e-01
survey 20 1 2010 1 4  2.565694e+06 5.341846e+06 -7.333423e-01 -1.469119e+00 2.491720e-01
survey 20 1 2010 1 5  5.990724e+06 3.314730e+06 5.918360e-01 1.185637e+00 2.491720e-01
survey 20 1 2010 1 6  9.572870e+05 1.418246e+06 -3.930732e-01 -7.874514e-01 2.491720e-01
survey 20 1 2010 1 7  7.082690e+05 6.708710e+05 5.424702e-02 1.086742e-01 2.491720e-01
survey 20 1 2010 1 8  4.602670e+05 5.963942e+05 -2.590951e-01 -5.190505e-01 2.491720e-01
survey 20 1 2010 1 9  1.196600e+05 2.303673e+05 -6.550205e-01 -1.312216e+00 2.491720e-01
survey 20 1 2011 1 1  5.623711e+06 1.099914e+07 -6.708249e-01 -1.343877e+00 2.491720e-01
survey 20 1 2011 1 2  5.288756e+06 6.457177e+06 -1.996092e-01 -3.998811e-01 2.491720e-01
survey 20 1 2011 1 3  4.768623e+06 5.909949e+06 -2.145796e-01 -4.298716e-01 2.491720e-01
survey 20 1 2011 1 4  2.925017e+06 4.702364e+06 -4.747650e-01 -9.511063e-01 2.491720e-01
survey 20 1 2011 1 5  1.448664e+07 4.044527e+06 1.275862e+00 2.555960e+00 2.491720e-01
survey 20 1 2011 1 6  1.436830e+06 2.384700e+06 -5.066339e-01 -1.014950e+00 2.491720e-01
survey 20 1 2011 1 7  1.191162e+06 9.788348e+05 1.963217e-01 3.932951e-01 2.491720e-01
survey 20 1 2011 1 8  4.702840e+05 4.336988e+05 8.098643e-02 1.622418e-01 2.491720e-01
survey 20 1 2011 1 9  3.785580e+05 3.855517e+05 -1.830599e-02 -3.667277e-02 2.491720e-01
survey 20 1 2012 1 1  8.173771e+06 1.084648e+07 -2.829107e-01 -5.667607e-01 2.491720e-01
survey 20 1 2012 1 2  7.281015e+06 9.383851e+06 -2.537200e-01 -5.082824e-01 2.491720e-01
survey 20 1 2012 1 3  3.248987e+06 5.372354e+06 -5.029229e-01 -1.007516e+00 2.491720e-01
survey 20 1 2012 1 4  4.031950e+06 4.703262e+06 -1.540061e-01 -3.085235e-01 2.491720e-01
survey 20 1 2012 1 5  3.018347e+06 3.591983e+06 -1.739950e-01 -3.485677e-01 2.491720e-01
survey 20 1 2012 1 6  2.493764e+06 2.945898e+06 -1.666205e-01 -3.337941e-01 2.491720e-01
survey 20 1 2012 1 7  1.109518e+06 1.671098e+06 -4.095552e-01 -8.204702e-01 2.491720e-01
survey 20 1 2012 1 8  1.077684e+06 6.453631e+05 5.127565e-01 1.027215e+00 2.491720e-01
survey 20 1 2012 1 9  4.446660e+05 2.859453e+05 4.415230e-01 8.845119e-01 2.491720e-01
survey 20 1 2013 1 1  4.364015e+06 6.804230e+06 -4.441520e-01 -8.897787e-01 2.491720e-01
survey 20 1 2013 1 2  5.065915e+06 9.263227e+06 -6.035177e-01 -1.209039e+00 2.491720e-01
survey 20 1 2013 1 3  7.559533e+06 7.839055e+06 -3.630885e-02 -7.273826e-02 2.491720e-01
survey 20 1 2013 1 4  1.799757e+06 4.316006e+06 -8.746788e-01 -1.752262e+00 2.491720e-01
survey 20 1 2013 1 5  2.280698e+06 3.644785e+06 -4.688159e-01 -9.391884e-01 2.491720e-01
survey 20 1 2013 1 6  2.419792e+06 2.669614e+06 -9.825235e-02 -1.968309e-01 2.491720e-01
survey 20 1 2013 1 7  1.808797e+06 2.116269e+06 -1.569926e-01 -3.145064e-01 2.491720e-01
survey 20 1 2013 1 8  1.763434e+06 1.137951e+06 4.380339e-01 8.775221e-01 2.491720e-01
survey 20 1 2013 1 9  5.703060e+05 4.394664e+05 2.606118e-01 5.220888e-01 2.491720e-01
survey 20 1 2014 1 1  4.318523e+06 5.308227e+06 -2.063445e-01 -4.133741e-01 2.491720e-01
survey 20 1 2014 1 2  3.379847e+06 5.810674e+06 -5.418662e-01 -1.085531e+00 2.491720e-01
survey 20 1 2014 1 3  1.072924e+07 7.737671e+06 3.268718e-01 6.548288e-01 2.491720e-01
survey 20 1 2014 1 4  4.984283e+06 6.297659e+06 -2.338885e-01 -4.685535e-01 2.491720e-01
survey 20 1 2014 1 5  2.221053e+06 3.344801e+06 -4.094258e-01 -8.202109e-01 2.491720e-01
survey 20 1 2014 1 6  2.266268e+06 2.709215e+06 -1.785244e-01 -3.576415e-01 2.491720e-01
survey 20 1 2014 1 7  2.564297e+06 1.918024e+06 2.903887e-01 5.817415e-01 2.491720e-01
survey 20 1 2014 1 8  2.181118e+06 1.441654e+06 4.140466e-01 8.294678e-01 2.491720e-01
survey 20 1 2014 1 9  5.690710e+05 7.751999e+05 -3.091157e-01 -6.192577e-01 2.491720e-01
survey 20 1 2015 1 1  1.407809e+07 6.259587e+06 8.105054e-01 1.623702e+00 2.491720e-01
survey 20 1 2015 1 2  5.129755e+06 4.524440e+06 1.255640e-01 2.515449e-01 2.491720e-01
survey 20 1 2015 1 3  3.815264e+06 4.817235e+06 -2.331902e-01 -4.671546e-01 2.491720e-01
survey 20 1 2015 1 4  4.578432e+06 6.107464e+06 -2.881550e-01 -5.772667e-01 2.491720e-01
survey 20 1 2015 1 5  3.739276e+06 4.750866e+06 -2.394349e-01 -4.796648e-01 2.491720e-01
survey 20 1 2015 1 6  1.798422e+06 2.394094e+06 -2.860952e-01 -5.731402e-01 2.491720e-01
survey 20 1 2015 1 7  3.494991e+06 1.858123e+06 6.317642e-01 1.265626e+00 2.491720e-01
survey 20 1 2015 1 8  2.643606e+06 1.229889e+06 7.652202e-01 1.532981e+00 2.491720e-01
survey 20 1 2015 1 9  9.515720e+05 9.244272e+05 2.894102e-02 5.797813e-02 2.491720e-01
survey 20 1 2016 1 1  2.371191e+06 2.814902e+06 -1.715350e-01 -3.436396e-01 2.491720e-01
survey 20 1 2016 1 2  6.651559e+06 5.339161e+06 2.197827e-01 4.402951e-01 2.491720e-01
survey 20 1 2016 1 3  1.999886e+06 3.761302e+06 -6.316750e-01 -1.265447e+00 2.491720e-01
survey 20 1 2016 1 4  6.631587e+06 3.826741e+06 5.498306e-01 1.101487e+00 2.491720e-01
survey 20 1 2016 1 5  3.064169e+06 4.652536e+06 -4.176361e-01 -8.366589e-01 2.491720e-01
survey 20 1 2016 1 6  1.423858e+06 3.447221e+06 -8.841984e-01 -1.771332e+00 2.491720e-01
survey 20 1 2016 1 7  2.302360e+06 1.669815e+06 3.212221e-01 6.435108e-01 2.491720e-01
survey 20 1 2016 1 8  9.509540e+05 1.217727e+06 -2.472757e-01 -4.953724e-01 2.491720e-01
survey 20 1 2016 1 9  1.164584e+06 8.060119e+05 3.680207e-01 7.372632e-01 2.491720e-01
survey 20 1 2017 1 1  3.030799e+06 5.171166e+06 -5.342720e-01 -1.070318e+00 2.491720e-01
survey 20 1 2017 1 2  5.338859e+06 2.402143e+06 7.986509e-01 1.599953e+00 2.491720e-01
survey 20 1 2017 1 3  3.748569e+06 4.447214e+06 -1.709036e-01 -3.423747e-01 2.491720e-01
survey 20 1 2017 1 4  2.414933e+06 3.001678e+06 -2.175000e-01 -4.357222e-01 2.491720e-01
survey 20 1 2017 1 5  2.292626e+06 2.935671e+06 -2.472382e-01 -4.952973e-01 2.491720e-01
survey 20 1 2017 1 6  2.567295e+06 3.409372e+06 -2.836754e-01 -5.682926e-01 2.491720e-01
survey 20 1 2017 1 7  8.440004e+06 2.433691e+06 1.243574e+00 2.491276e+00 2.491720e-01
survey 20 1 2017 1 8  1.062606e+06 1.111835e+06 -4.528700e-02 -9.072435e-02 2.491720e-01
survey 20 1 2017 1 9  2.236734e+06 8.108153e+05 1.014732e+00 2.032833e+00 2.491720e-01
survey 20 1 2018 1 1  8.516629e+06 3.583655e+06 8.656373e-01 1.734149e+00 2.491720e-01
survey 20 1 2018 1 2  4.153476e+06 4.409417e+06 -5.979681e-02 -1.197921e-01 2.491720e-01
survey 20 1 2018 1 3  6.342760e+05 1.994582e+06 -1.145706e+00 -2.295215e+00 2.491720e-01
survey 20 1 2018 1 4  1.791204e+06 3.523016e+06 -6.764294e-01 -1.355105e+00 2.491720e-01
survey 20 1 2018 1 5  1.075119e+06 2.276973e+06 -7.504155e-01 -1.503323e+00 2.491720e-01
survey 20 1 2018 1 6  2.346395e+06 2.117559e+06 1.026160e-01 2.055726e-01 2.491720e-01
survey 20 1 2018 1 7  1.373341e+06 2.360693e+06 -5.417088e-01 -1.085216e+00 2.491720e-01
survey 20 1 2018 1 8  1.361780e+06 1.579930e+06 -1.485881e-01 -2.976696e-01 2.491720e-01
survey 20 1 2018 1 9  5.397010e+05 7.217930e+05 -2.907231e-01 -5.824115e-01 2.491720e-01
