"SMS_area" "year" "quarter" "prey" "prey.no" "prey.age" "prey.size.class" "prey.size" "ALK.MeanL" "ALK"
1 2002 3 "COD" 16 2 12 "0400-0500" 44.384018186 39.03286692
1 2002 3 "COD" 16 2 13 "0500-0600" 53.978235746 14.047329739
1 2002 3 "COD" 16 2 14 "0600-0700" 62.632204644 3.1311714278
1 2002 3 "COD" 16 3 9 "0250-0300" 28.5 0.4528503871
1 2002 3 "COD" 16 3 10 "0300-0350" 32.047670037 1.2597988526
1 2002 3 "COD" 16 3 11 "0350-0400" 38.224937907 1.9463030243
1 2002 3 "COD" 16 3 12 "0400-0500" 45.725797578 14.290452273
1 2002 3 "COD" 16 3 13 "0500-0600" 55.436713175 32.439630785
1 2002 3 "COD" 16 3 14 "0600-0700" 64.598343286 32.42717641
1 2002 3 "COD" 16 3 15 "0700-0800" 73.240985887 15.323622358
1 2002 3 "COD" 16 3 16 "0800-1000" 82.737185863 1.8601659099
1 2002 3 "COD" 16 4 11 "0350-0400" 39.5 0.7218449987
1 2002 3 "COD" 16 4 12 "0400-0500" 46.25149866 1.2538626661
1 2002 3 "COD" 16 4 13 "0500-0600" 55.680638484 3.1136363514
1 2002 3 "COD" 16 4 14 "0600-0700" 66.020480779 12.279929057
1 2002 3 "COD" 16 4 15 "0700-0800" 75.104747058 36.173154026
1 2002 3 "COD" 16 4 16 "0800-1000" 85.322685032 46.4575729
1 2002 3 "COD" 16 5 13 "0500-0600" 59.5 0.2897975726
1 2002 3 "COD" 16 5 14 "0600-0700" 65.901709402 1.3049152337
1 2002 3 "COD" 16 5 15 "0700-0800" 75.768924681 15.194486854
1 2002 3 "COD" 16 5 16 "0800-1000" 89.415117722 78.280076735
1 2002 3 "COD" 16 5 17 "1000-1200" 102.95406329 4.9307236051
1 2002 3 "COD" 16 6 16 "0800-1000" 92.734957288 70.993274143
1 2002 3 "COD" 16 6 17 "1000-1200" 102.564533 29.006725857
1 2002 3 "COD" 16 7 15 "0700-0800" 79.440202845 5.5473392656
1 2002 3 "COD" 16 7 16 "0800-1000" 90.148443958 47.477430356
1 2002 3 "COD" 16 7 17 "1000-1200" 106.80101734 46.975230379
1 2002 3 "COD" 16 8 16 "0800-1000" 96.590656799 38.951531397
1 2002 3 "COD" 16 8 17 "1000-1200" 103.59901532 61.048468603
1 2002 3 "COD" 16 9 17 "1000-1200" 109.65626257 100
1 2002 3 "COD" 16 10 17 "1000-1200" 108.14332373 65.598726085
1 2002 3 "COD" 16 10 18 "1200-9999" 124.82421053 34.401273915
1 2002 3 "WHG" 17 0 1 "0050-0060" 5.5 1.9901280545
1 2002 3 "WHG" 17 0 2 "0060-0070" 6.5 8.117107771
1 2002 3 "WHG" 17 0 3 "0070-0080" 7.5 16.758087975
1 2002 3 "WHG" 17 0 4 "0080-0100" 8.9769515632 35.866419594
1 2002 3 "WHG" 17 0 5 "0100-0120" 10.905645093 21.080751107
1 2002 3 "WHG" 17 0 6 "0120-0150" 13.412775619 10.99339305
1 2002 3 "WHG" 17 0 7 "0150-0200" 16.230442722 5.1941124493
1 2002 3 "WHG" 17 1 5 "0100-0120" 11.121004566 0.9779187474
1 2002 3 "WHG" 17 1 6 "0120-0150" 13.665797634 1.9558374947
1 2002 3 "WHG" 17 1 7 "0150-0200" 18.493742364 28.621714655
1 2002 3 "WHG" 17 1 8 "0200-0250" 22.086620288 59.437747066
1 2002 3 "WHG" 17 1 9 "0250-0300" 26.458669064 9.0067820377
1 2002 3 "WHG" 17 2 6 "0120-0150" 13.5 0.0089114615
1 2002 3 "WHG" 17 2 7 "0150-0200" 18.898635664 0.6983409559
1 2002 3 "WHG" 17 2 8 "0200-0250" 23.552895475 31.833661112
1 2002 3 "WHG" 17 2 9 "0250-0300" 27.084820046 59.862631732
1 2002 3 "WHG" 17 2 10 "0300-0350" 31.473630585 7.5964547392
1 2002 3 "WHG" 17 3 7 "0150-0200" 19.034144378 0.2193551065
1 2002 3 "WHG" 17 3 8 "0200-0250" 23.5255717 7.823666843
1 2002 3 "WHG" 17 3 9 "0250-0300" 27.670613947 60.849305576
1 2002 3 "WHG" 17 3 10 "0300-0350" 31.834088868 27.582255387
1 2002 3 "WHG" 17 3 11 "0350-0400" 36.632466109 3.5254170867
1 2002 3 "WHG" 17 4 8 "0200-0250" 23.948403679 2.2091712534
1 2002 3 "WHG" 17 4 9 "0250-0300" 28.281910647 38.671281249
1 2002 3 "WHG" 17 4 10 "0300-0350" 32.157439148 45.396616056
1 2002 3 "WHG" 17 4 11 "0350-0400" 36.733587132 11.857503034
1 2002 3 "WHG" 17 4 12 "0400-0500" 41.738561174 1.8654284062
1 2002 3 "WHG" 17 5 8 "0200-0250" 24.5 0.5727769334
1 2002 3 "WHG" 17 5 9 "0250-0300" 28.440131554 31.982671798
1 2002 3 "WHG" 17 5 10 "0300-0350" 32.09753909 48.808712683
1 2002 3 "WHG" 17 5 11 "0350-0400" 37.073716247 14.216515941
1 2002 3 "WHG" 17 5 12 "0400-0500" 42.68023454 4.4193226447
1 2002 3 "WHG" 17 6 9 "0250-0300" 28.495302976 34.335082098
1 2002 3 "WHG" 17 6 10 "0300-0350" 32.048213441 42.246706501
1 2002 3 "WHG" 17 6 11 "0350-0400" 36.973732241 18.316663485
1 2002 3 "WHG" 17 6 12 "0400-0500" 43.240273582 5.1015479156
1 2002 3 "WHG" 17 7 9 "0250-0300" 28.5 1.7258980643
1 2002 3 "WHG" 17 7 10 "0300-0350" 31.820905492 76.111794664
1 2002 3 "WHG" 17 7 11 "0350-0400" 37.033579757 14.565872593
1 2002 3 "WHG" 17 7 12 "0400-0500" 43.590539022 7.5964346788
1 2002 3 "WHG" 17 8 9 "0250-0300" 28.810237405 22.03261071
1 2002 3 "WHG" 17 8 10 "0300-0350" 31.892866824 47.778044131
1 2002 3 "WHG" 17 8 11 "0350-0400" 36.236620772 22.234615257
1 2002 3 "WHG" 17 8 12 "0400-0500" 42.097624597 7.9547299015
1 2002 3 "HAD" 18 0 1 "0050-0060" 5.5 4.9931343765
1 2002 3 "HAD" 18 0 2 "0060-0070" 6.5 8.5343569729
1 2002 3 "HAD" 18 0 3 "0070-0080" 7.5 7.6400024156
1 2002 3 "HAD" 18 0 4 "0080-0100" 9.0633334535 23.796282735
1 2002 3 "HAD" 18 0 5 "0100-0120" 10.965180805 28.741548927
1 2002 3 "HAD" 18 0 6 "0120-0150" 13.269349977 22.846397417
1 2002 3 "HAD" 18 0 7 "0150-0200" 15.788709474 3.4482771555
1 2002 3 "HAD" 18 1 5 "0100-0120" 11.49999702 0.9821418007
1 2002 3 "HAD" 18 1 6 "0120-0150" 13.382697638 1.9642836015
1 2002 3 "HAD" 18 1 7 "0150-0200" 18.612191077 12.97141797
1 2002 3 "HAD" 18 1 8 "0200-0250" 22.519856812 60.856222296
1 2002 3 "HAD" 18 1 9 "0250-0300" 26.692511553 23.225934331
1 2002 3 "HAD" 18 2 7 "0150-0200" 19.499725807 0.0256498901
1 2002 3 "HAD" 18 2 8 "0200-0250" 23.793213973 6.230643925
1 2002 3 "HAD" 18 2 9 "0250-0300" 27.795374514 51.535154444
1 2002 3 "HAD" 18 2 10 "0300-0350" 32.02052572 36.757707025
1 2002 3 "HAD" 18 2 11 "0350-0400" 36.548666623 5.4508447157
1 2002 3 "HAD" 18 3 8 "0200-0250" 24.045956009 1.1737290275
1 2002 3 "HAD" 18 3 9 "0250-0300" 28.672487748 14.041233095
1 2002 3 "HAD" 18 3 10 "0300-0350" 32.541803647 55.279691127
1 2002 3 "HAD" 18 3 11 "0350-0400" 36.873449801 24.69455893
1 2002 3 "HAD" 18 3 12 "0400-0500" 42.48043286 4.8107878209
1 2002 3 "HAD" 18 4 9 "0250-0300" 28.843789466 1.3167191034
1 2002 3 "HAD" 18 4 10 "0300-0350" 33.062458436 30.748570898
1 2002 3 "HAD" 18 4 11 "0350-0400" 37.315625848 46.054505735
1 2002 3 "HAD" 18 4 12 "0400-0500" 43.080533478 20.152145127
1 2002 3 "HAD" 18 4 13 "0500-0600" 53.419109315 1.7280591356
1 2002 3 "HAD" 18 5 9 "0250-0300" 29.499902943 2.4827075744
1 2002 3 "HAD" 18 5 10 "0300-0350" 33.059783205 17.776092844
1 2002 3 "HAD" 18 5 11 "0350-0400" 37.485515765 42.515457913
1 2002 3 "HAD" 18 5 12 "0400-0500" 43.183995376 32.472058612
1 2002 3 "HAD" 18 5 13 "0500-0600" 53.166113722 4.7536830561
1 2002 3 "HAD" 18 6 10 "0300-0350" 32.686696818 9.697006231
1 2002 3 "HAD" 18 6 11 "0350-0400" 37.457096167 32.397990121
1 2002 3 "HAD" 18 6 12 "0400-0500" 43.656196669 42.709705929
1 2002 3 "HAD" 18 6 13 "0500-0600" 54.538782221 13.442048692
1 2002 3 "HAD" 18 6 14 "0600-0700" 62.680544106 1.7532490269
1 2002 3 "HAD" 18 7 11 "0350-0400" 38.52884916 30.675969364
1 2002 3 "HAD" 18 7 12 "0400-0500" 44.749732621 40.910437012
1 2002 3 "HAD" 18 7 13 "0500-0600" 55.135221451 19.310764713
1 2002 3 "HAD" 18 7 14 "0600-0700" 64.42 9.1028289113
1 2002 3 "HAD" 18 8 11 "0350-0400" 36.727725076 23.707651398
1 2002 3 "HAD" 18 8 12 "0400-0500" 41.806823676 18.44924829
1 2002 3 "HAD" 18 8 13 "0500-0600" 56.580667666 24.843349681
1 2002 3 "HAD" 18 8 14 "0600-0700" 64.124049332 30.036255719
1 2002 3 "HAD" 18 8 15 "0700-0800" 71.5 2.9634949117
1 2002 3 "HAD" 18 9 11 "0350-0400" 37.499774628 30.682465008
1 2002 3 "HAD" 18 9 12 "0400-0500" 41.899325765 14.008656098
1 2002 3 "HAD" 18 9 13 "0500-0600" 55.930384867 31.431938356
1 2002 3 "HAD" 18 9 14 "0600-0700" 64.388888889 23.876940538
1 2002 3 "HAD" 18 10 13 "0500-0600" 58.489647363 53.248611903
1 2002 3 "HAD" 18 10 14 "0600-0700" 62.5 23.375694049
1 2002 3 "HAD" 18 10 15 "0700-0800" 70.5 23.375694049
1 2002 3 "POK" 19 0 5 "0100-0120" 11.166666667 48.972103674
1 2002 3 "POK" 19 0 6 "0120-0150" 12.5 16.324034558
1 2002 3 "POK" 19 0 7 "0150-0200" 17.041091782 34.703861767
1 2002 3 "POK" 19 1 8 "0200-0250" 22.276514509 7.0170552177
1 2002 3 "POK" 19 1 9 "0250-0300" 28.32454948 45.80653278
1 2002 3 "POK" 19 1 10 "0300-0350" 32.026354913 39.721084586
1 2002 3 "POK" 19 1 11 "0350-0400" 37.661857289 7.4553274166
1 2002 3 "POK" 19 2 9 "0250-0300" 29.164068713 0.1198393462
1 2002 3 "POK" 19 2 10 "0300-0350" 33.791902091 9.702184583
1 2002 3 "POK" 19 2 11 "0350-0400" 37.657268502 57.617809827
1 2002 3 "POK" 19 2 12 "0400-0500" 42.520484369 32.560166244
1 2002 3 "POK" 19 3 10 "0300-0350" 33.980051292 0.2402271596
1 2002 3 "POK" 19 3 11 "0350-0400" 38.487173108 23.623436804
1 2002 3 "POK" 19 3 12 "0400-0500" 43.782081285 69.243357716
1 2002 3 "POK" 19 3 13 "0500-0600" 53.156314486 6.89297832
1 2002 3 "POK" 19 4 12 "0400-0500" 45.780620702 45.12930179
1 2002 3 "POK" 19 4 13 "0500-0600" 54.155773316 47.1135178
1 2002 3 "POK" 19 4 14 "0600-0700" 62.707685932 7.7571804095
1 2002 3 "POK" 19 5 12 "0400-0500" 47.725889806 9.8577569571
1 2002 3 "POK" 19 5 13 "0500-0600" 55.199081807 47.732633752
1 2002 3 "POK" 19 5 14 "0600-0700" 64.011505489 37.962980744
1 2002 3 "POK" 19 5 15 "0700-0800" 72.522302889 4.4466285475
1 2002 3 "POK" 19 6 13 "0500-0600" 57.568736163 7.5386092539
1 2002 3 "POK" 19 6 14 "0600-0700" 66.17407795 46.420671027
1 2002 3 "POK" 19 6 15 "0700-0800" 73.780968383 42.474475921
1 2002 3 "POK" 19 6 16 "0800-1000" 83.401279121 3.5662437976
1 2002 3 "POK" 19 7 14 "0600-0700" 66.90630558 21.986333908
1 2002 3 "POK" 19 7 15 "0700-0800" 75.005269973 57.152763757
1 2002 3 "POK" 19 7 16 "0800-1000" 83.161788841 20.860902335
1 2002 3 "POK" 19 8 14 "0600-0700" 67.5 2.4732726818
1 2002 3 "POK" 19 8 15 "0700-0800" 76.068580128 43.858259035
1 2002 3 "POK" 19 8 16 "0800-1000" 87.168926875 53.668468283
1 2002 3 "POK" 19 9 15 "0700-0800" 77.07019578 9.2503919
1 2002 3 "POK" 19 9 16 "0800-1000" 91.080970217 85.713724386
1 2002 3 "POK" 19 9 17 "1000-1200" 100.5 5.0358837138
1 2002 3 "POK" 19 10 16 "0800-1000" 93.846261983 33.424565586
1 2002 3 "POK" 19 10 17 "1000-1200" 106.6520339 66.575434414
1 2002 3 "MAC" 20 0 8 "0200-0250" 20.5 100
1 2002 3 "MAC" 20 1 8 "0200-0250" 24.248068957 7.7680932678
1 2002 3 "MAC" 20 1 9 "0250-0300" 27.042967558 88.017344584
1 2002 3 "MAC" 20 1 10 "0300-0350" 31.003951603 4.2145621484
1 2002 3 "MAC" 20 2 8 "0200-0250" 22.527531155 0.0127600211
1 2002 3 "MAC" 20 2 9 "0250-0300" 28.636852198 49.059534476
1 2002 3 "MAC" 20 2 10 "0300-0350" 31.645407523 49.553780739
1 2002 3 "MAC" 20 2 11 "0350-0400" 35.636528661 1.3739247631
1 2002 3 "MAC" 20 3 9 "0250-0300" 28.952025526 5.1024504078
1 2002 3 "MAC" 20 3 10 "0300-0350" 32.255718518 82.98447806
1 2002 3 "MAC" 20 3 11 "0350-0400" 36.297544836 11.913071533
1 2002 3 "MAC" 20 4 9 "0250-0300" 29.490860482 2.4254247427
1 2002 3 "MAC" 20 4 10 "0300-0350" 33.068810461 69.758786671
1 2002 3 "MAC" 20 4 11 "0350-0400" 36.667779167 27.815788586
1 2002 3 "MAC" 20 5 10 "0300-0350" 33.582392033 43.316340547
1 2002 3 "MAC" 20 5 11 "0350-0400" 37.000627588 54.074387988
1 2002 3 "MAC" 20 5 12 "0400-0500" 41.237069103 2.6092714654
1 2002 3 "MAC" 20 6 10 "0300-0350" 33.631052726 17.004835157
1 2002 3 "MAC" 20 6 11 "0350-0400" 36.90598514 73.125168799
1 2002 3 "MAC" 20 6 12 "0400-0500" 41.5343853 9.8699960438
1 2002 3 "MAC" 20 7 9 "0250-0300" 28.276208164 0.1372300176
1 2002 3 "MAC" 20 7 10 "0300-0350" 33.185785906 34.802374679
1 2002 3 "MAC" 20 7 11 "0350-0400" 37.633595959 48.854664622
1 2002 3 "MAC" 20 7 12 "0400-0500" 41.809876402 16.205730682
1 2002 3 "MAC" 20 8 10 "0300-0350" 34.288873537 8.3897200914
1 2002 3 "MAC" 20 8 11 "0350-0400" 37.426350427 76.280432124
1 2002 3 "MAC" 20 8 12 "0400-0500" 41.923010136 15.329847785
1 2002 3 "MAC" 20 9 10 "0300-0350" 33.731412747 7.7540146669
1 2002 3 "MAC" 20 9 11 "0350-0400" 37.299935822 72.865079741
1 2002 3 "MAC" 20 9 12 "0400-0500" 42.386633867 19.380905592
1 2002 3 "MAC" 20 10 10 "0300-0350" 34.465971888 7.9748572829
1 2002 3 "MAC" 20 10 11 "0350-0400" 37.459137157 71.978469618
1 2002 3 "MAC" 20 10 12 "0400-0500" 41.938751152 20.046673099
1 2002 3 "HER" 21 0 3 "0070-0080" 7.5899240698 0.9979595044
1 2002 3 "HER" 21 0 4 "0080-0100" 9.3426847096 9.9652567559
1 2002 3 "HER" 21 0 5 "0100-0120" 11.077646985 40.492470661
1 2002 3 "HER" 21 0 6 "0120-0150" 13.238667261 46.718516185
1 2002 3 "HER" 21 0 7 "0150-0200" 15.554381957 1.8257968945
1 2002 3 "HER" 21 1 5 "0100-0120" 11.405480866 0.999701439
1 2002 3 "HER" 21 1 6 "0120-0150" 13.707337032 4.2397492701
1 2002 3 "HER" 21 1 7 "0150-0200" 17.876009656 67.734046436
1 2002 3 "HER" 21 1 8 "0200-0250" 21.504368704 27.026502854
1 2002 3 "HER" 21 2 7 "0150-0200" 18.188251566 2.6677275131
1 2002 3 "HER" 21 2 8 "0200-0250" 23.169138719 53.903946874
1 2002 3 "HER" 21 2 9 "0250-0300" 26.484199907 43.428325612
1 2002 3 "HER" 21 3 8 "0200-0250" 23.691927119 13.597533777
1 2002 3 "HER" 21 3 9 "0250-0300" 27.312650266 82.17041186
1 2002 3 "HER" 21 3 10 "0300-0350" 30.733009254 4.2320543623
1 2002 3 "HER" 21 4 8 "0200-0250" 24.322672778 7.6145571909
1 2002 3 "HER" 21 4 9 "0250-0300" 27.875246241 77.103796555
1 2002 3 "HER" 21 4 10 "0300-0350" 30.987070944 15.281646255
1 2002 3 "HER" 21 5 8 "0200-0250" 24.257448653 4.1727140964
1 2002 3 "HER" 21 5 9 "0250-0300" 28.349653978 60.677979287
1 2002 3 "HER" 21 5 10 "0300-0350" 31.00032308 35.149306616
1 2002 3 "HER" 21 6 8 "0200-0250" 24.476888645 0.3232459699
1 2002 3 "HER" 21 6 9 "0250-0300" 27.961170402 56.113434858
1 2002 3 "HER" 21 6 10 "0300-0350" 31.036563715 43.563319172
1 2002 3 "HER" 21 7 8 "0200-0250" 23.365031523 0.1315386264
1 2002 3 "HER" 21 7 9 "0250-0300" 26.956834834 50.331242378
1 2002 3 "HER" 21 7 10 "0300-0350" 31.320095689 49.537218995
1 2002 3 "HER" 21 8 8 "0200-0250" 21.76660139 1.0045760451
1 2002 3 "HER" 21 8 9 "0250-0300" 27.591054315 13.496980117
1 2002 3 "HER" 21 8 10 "0300-0350" 31.847406153 85.498443838
1 2002 3 "NSA" 22 0 1 "0050-0060" 5 3.1794865907
1 2002 3 "NSA" 22 0 2 "0060-0070" 6 9.1363434446
1 2002 3 "NSA" 22 0 3 "0070-0080" 7 15.443220584
1 2002 3 "NSA" 22 0 4 "0080-0100" 8.5043829067 32.253495904
1 2002 3 "NSA" 22 0 5 "0100-0120" 10.457086865 26.962430185
1 2002 3 "NSA" 22 0 6 "0120-0150" 12.513201639 13.025023292
1 2002 3 "NSA" 22 1 5 "0100-0120" 11.256087592 12.675312862
1 2002 3 "NSA" 22 1 6 "0120-0150" 13.611026507 65.657854333
1 2002 3 "NSA" 22 1 7 "0150-0200" 15.988787142 21.666832806
1 2002 3 "NSA" 22 2 5 "0100-0120" 11.5 4.0781211941
1 2002 3 "NSA" 22 2 6 "0120-0150" 13.448290584 20.84325931
1 2002 3 "NSA" 22 2 7 "0150-0200" 16.665272077 73.092571362
1 2002 3 "NSA" 22 2 8 "0200-0250" 20.535145094 1.9860481336
1 2002 3 "NSA" 22 3 6 "0120-0150" 14.398171634 2.9880229224
1 2002 3 "NSA" 22 3 7 "0150-0200" 17.441013755 94.087329417
1 2002 3 "NSA" 22 3 8 "0200-0250" 20.56756485 2.9246476605
1 2002 3 "NSA" 22 4 7 "0150-0200" 18.652284084 79.076653004
1 2002 3 "NSA" 22 4 8 "0200-0250" 20.64236229 20.923346996
1 2002 3 "SSA" 23 0 1 "0050-0060" 5 8.6869218997
1 2002 3 "SSA" 23 0 2 "0060-0070" 6 14.79491386
1 2002 3 "SSA" 23 0 3 "0070-0080" 7 18.338998154
1 2002 3 "SSA" 23 0 4 "0080-0100" 8.4922719163 34.898891279
1 2002 3 "SSA" 23 0 5 "0100-0120" 10.346839164 21.497592786
1 2002 3 "SSA" 23 0 6 "0120-0150" 12.233673608 1.7826820208
1 2002 3 "SSA" 23 1 3 "0070-0080" 7.5 0.9974695205
1 2002 3 "SSA" 23 1 4 "0080-0100" 9.2987511222 10.63835679
1 2002 3 "SSA" 23 1 5 "0100-0120" 11.077324739 25.554300796
1 2002 3 "SSA" 23 1 6 "0120-0150" 13.510986441 51.046453618
1 2002 3 "SSA" 23 1 7 "0150-0200" 16.026800995 11.763419276
1 2002 3 "SSA" 23 2 5 "0100-0120" 11.466995926 2.2974924067
1 2002 3 "SSA" 23 2 6 "0120-0150" 13.686313985 46.828065414
1 2002 3 "SSA" 23 2 7 "0150-0200" 16.193375981 50.874442179
1 2002 3 "SSA" 23 3 5 "0100-0120" 11.5 1.5927223324
1 2002 3 "SSA" 23 3 6 "0120-0150" 13.698905854 27.467965964
1 2002 3 "SSA" 23 3 7 "0150-0200" 17.286266233 68.022836336
1 2002 3 "SSA" 23 3 8 "0200-0250" 20.896217704 2.9164753671
1 2002 3 "SSA" 23 4 5 "0100-0120" 11.5 0.5160381514
1 2002 3 "SSA" 23 4 6 "0120-0150" 14.347308479 9.7294199991
1 2002 3 "SSA" 23 4 7 "0150-0200" 17.997283683 85.236169607
1 2002 3 "SSA" 23 4 8 "0200-0250" 20.742085031 4.5183722426
1 2002 3 "NOP" 24 0 1 "0050-0060" 5.5 1.9987579939
1 2002 3 "NOP" 24 0 2 "0060-0070" 6.5 12.883374982
1 2002 3 "NOP" 24 0 3 "0070-0080" 7.5 37.241975016
1 2002 3 "NOP" 24 0 4 "0080-0100" 8.8107319746 41.028719146
1 2002 3 "NOP" 24 0 5 "0100-0120" 10.668303901 6.8002314018
1 2002 3 "NOP" 24 0 6 "0120-0150" 12.501219192 0.0469414611
1 2002 3 "NOP" 24 1 4 "0080-0100" 9.4999108122 0.9722496987
1 2002 3 "NOP" 24 1 5 "0100-0120" 11.236237176 1.9444993974
1 2002 3 "NOP" 24 1 6 "0120-0150" 14.09114768 45.768689235
1 2002 3 "NOP" 24 1 7 "0150-0200" 16.072940549 51.280066775
1 2002 3 "NOP" 24 1 8 "0200-0250" 21.121441289 0.0344948941
1 2002 3 "NOP" 24 2 6 "0120-0150" 14.499994146 1.4719910739
1 2002 3 "NOP" 24 2 7 "0150-0200" 17.467882125 96.544520173
1 2002 3 "NOP" 24 2 8 "0200-0250" 20.583417521 1.983488753
1 2002 3 "NOP" 24 3 6 "0120-0150" 14.499903808 0.1933042364
1 2002 3 "NOP" 24 3 7 "0150-0200" 18.210743215 81.442485927
1 2002 3 "NOP" 24 3 8 "0200-0250" 20.939954312 18.364209836
1 2002 3 "SPR" 25 0 1 "0050-0060" 5.513565073 7.9981989379
1 2002 3 "SPR" 25 0 2 "0060-0070" 6.5718484207 22.718251323
1 2002 3 "SPR" 25 0 3 "0070-0080" 7.5156336763 52.988581375
1 2002 3 "SPR" 25 0 4 "0080-0100" 8.3542060434 16.294968364
1 2002 3 "SPR" 25 1 3 "0070-0080" 7.5612952885 0.9907454855
1 2002 3 "SPR" 25 1 4 "0080-0100" 9.5114696134 12.086912917
1 2002 3 "SPR" 25 1 5 "0100-0120" 10.96697589 70.904498592
1 2002 3 "SPR" 25 1 6 "0120-0150" 12.486669275 16.017843006
1 2002 3 "SPR" 25 2 4 "0080-0100" 9.5815136667 0.5272743182
1 2002 3 "SPR" 25 2 5 "0100-0120" 11.437024364 27.45413839
1 2002 3 "SPR" 25 2 6 "0120-0150" 12.918412944 72.018587292
1 2002 3 "SPR" 25 3 4 "0080-0100" 9.7495920815 0.2557935792
1 2002 3 "SPR" 25 3 5 "0100-0120" 11.59465081 16.360695481
1 2002 3 "SPR" 25 3 6 "0120-0150" 13.289933364 81.577416697
1 2002 3 "SPR" 25 3 7 "0150-0200" 15.307519672 1.8060942432
1 2002 4 "COD" 16 0 2 "0060-0070" 6.5 0.9925195105
1 2002 4 "COD" 16 0 3 "0070-0080" 7.5 1.9850390211
1 2002 4 "COD" 16 0 4 "0080-0100" 9.1368108011 8.3881290951
1 2002 4 "COD" 16 0 5 "0100-0120" 11.050408357 16.695665821
1 2002 4 "COD" 16 0 6 "0120-0150" 13.5412548 30.985909769
1 2002 4 "COD" 16 0 7 "0150-0200" 16.951926883 39.156946097
1 2002 4 "COD" 16 0 8 "0200-0250" 20.5 1.7957906871
1 2002 4 "COD" 16 1 7 "0150-0200" 18.291090283 1.0025325102
1 2002 4 "COD" 16 1 8 "0200-0250" 23.218304551 13.656363972
1 2002 4 "COD" 16 1 9 "0250-0300" 27.588248011 35.928272761
1 2002 4 "COD" 16 1 10 "0300-0350" 32.312449726 29.792865681
1 2002 4 "COD" 16 1 11 "0350-0400" 37.16641416 12.446355996
1 2002 4 "COD" 16 1 12 "0400-0500" 43.299060837 7.1736090787
1 2002 4 "COD" 16 2 8 "0200-0250" 23.388221601 0.9432257707
1 2002 4 "COD" 16 2 9 "0250-0300" 28.034264384 3.0002360496
1 2002 4 "COD" 16 2 10 "0300-0350" 32.628065441 7.5656651424
1 2002 4 "COD" 16 2 11 "0350-0400" 37.715847325 18.764491519
1 2002 4 "COD" 16 2 12 "0400-0500" 44.683617622 44.363240777
1 2002 4 "COD" 16 2 13 "0500-0600" 54.049977168 19.627125466
1 2002 4 "COD" 16 2 14 "0600-0700" 63.331998796 5.7360152756
1 2002 4 "COD" 16 3 9 "0250-0300" 27.119763188 1.2976926276
1 2002 4 "COD" 16 3 10 "0300-0350" 31.804167567 1.4675213198
1 2002 4 "COD" 16 3 11 "0350-0400" 38.328018042 2.0871082119
1 2002 4 "COD" 16 3 12 "0400-0500" 45.453605485 11.924491779
1 2002 4 "COD" 16 3 13 "0500-0600" 55.686141594 27.172697713
1 2002 4 "COD" 16 3 14 "0600-0700" 65.002437472 34.574617049
1 2002 4 "COD" 16 3 15 "0700-0800" 74.210289032 17.164918557
1 2002 4 "COD" 16 3 16 "0800-1000" 83.545467161 4.3109527431
1 2002 4 "COD" 16 4 12 "0400-0500" 44.217585296 0.8363874366
1 2002 4 "COD" 16 4 13 "0500-0600" 55.697084884 4.6270639521
1 2002 4 "COD" 16 4 14 "0600-0700" 65.836736394 17.237921918
1 2002 4 "COD" 16 4 15 "0700-0800" 74.866967447 42.991810285
1 2002 4 "COD" 16 4 16 "0800-1000" 87.125502209 34.306816408
1 2002 4 "COD" 16 5 13 "0500-0600" 55.30452258 2.5703311438
1 2002 4 "COD" 16 5 14 "0600-0700" 61.061224064 1.750251248
1 2002 4 "COD" 16 5 15 "0700-0800" 75.692444129 19.19745085
1 2002 4 "COD" 16 5 16 "0800-1000" 89.435885258 60.5822158
1 2002 4 "COD" 16 5 17 "1000-1200" 102.5162161 15.899750959
1 2002 4 "COD" 16 6 13 "0500-0600" 56.5 1.7197837824
1 2002 4 "COD" 16 6 14 "0600-0700" 68.486974078 1.5947643023
1 2002 4 "COD" 16 6 15 "0700-0800" 75.447588637 5.9713611182
1 2002 4 "COD" 16 6 16 "0800-1000" 90.46716549 53.474732201
1 2002 4 "COD" 16 6 17 "1000-1200" 108.08573669 37.239358596
1 2002 4 "COD" 16 7 16 "0800-1000" 89.034989526 42.59781033
1 2002 4 "COD" 16 7 17 "1000-1200" 107.10485619 57.40218967
1 2002 4 "COD" 16 8 16 "0800-1000" 95.159019282 35.236738141
1 2002 4 "COD" 16 8 17 "1000-1200" 107.21168897 63.418363467
1 2002 4 "COD" 16 8 18 "1200-9999" 122.5 1.3448983921
1 2002 4 "COD" 16 9 16 "0800-1000" 94.128454173 64.475035779
1 2002 4 "COD" 16 9 17 "1000-1200" 112.22328767 35.524964221
1 2002 4 "COD" 16 10 17 "1000-1200" 115.65 78.431372549
1 2002 4 "COD" 16 10 18 "1200-9999" 124.68181818 21.568627451
1 2002 4 "WHG" 17 0 2 "0060-0070" 6.5 0.9810281713
1 2002 4 "WHG" 17 0 3 "0070-0080" 7.5 1.9620563427
1 2002 4 "WHG" 17 0 4 "0080-0100" 9.1574242776 5.0486504873
1 2002 4 "WHG" 17 0 5 "0100-0120" 11.098871221 15.256237048
1 2002 4 "WHG" 17 0 6 "0120-0150" 13.533100369 31.000757344
1 2002 4 "WHG" 17 0 7 "0150-0200" 17.1314053 42.711531733
1 2002 4 "WHG" 17 0 8 "0200-0250" 20.5 3.0397388732
